dividend_eop,price_mid,volume_mid,agent_cash_bop,total_asset_endowment_bop
1.0,6.513059467591205,0.00094556788523836787,3.0000000000327618,3.0000000000327618
1.0,6.514258904479117,0.00087224840158721785,3.0000000000327613,3.0000000000327613
0.69999999999999996,6.515365617736906,0.00080460473248575391,3.00000000003276,3.00000000003276
1.3,3.1931874604940313,0.00097646774655465031,2.1000000000229311,3.0000000000327591
1.0,11.014488479542988,0.00053749855617210378,3.9000000000425827,3.000000000032756
0.69999999999999996,6.518308743925092,0.00062475362893492739,3.0000000000327565,3.0000000000327565
1.0,3.194482761023017,0.00075818533982765384,2.1000000000229284,3.0000000000327556
0.69999999999999996,6.520065114050754,0.00051744905652265755,3.0000000000327534,3.0000000000327534
1.0,3.1952556911537733,0.00062795568881829594,2.1000000000229262,3.0000000000327516
1.3,6.521520323198879,0.00042855805876658632,3.0000000000327489,3.0000000000327489
